grid_id,centroid_lat,centroid_lon,area_m2
G0915,28.6387866582065,77.38753424370093,250000.0
G0916,28.643295949154396,77.38763639883318,250000.0
G0917,28.64780523676536,77.38773857742501,250000.0
G0918,28.652314521038996,77.38784077948068,250000.0
G0919,28.656823801974923,77.38794300500442,250000.0
G0920,28.661333079572735,77.3880452540005,250000.0
G0921,28.665842353832048,77.38814752647316,250000.0
G0922,28.670351624752467,77.38824982242672,250000.0
G0923,28.674860892333612,77.38835214186538,250000.0
G0924,28.679370156575082,77.38845448479341,250000.0
G0925,28.683879417476483,77.38855685121511,250000.0
G0926,28.68838867503743,77.38865924113473,250000.0
G0927,28.69289792925753,77.38876165455652,250000.0
G0928,28.69740718013639,77.38886409148476,250000.0
G0929,28.70191642767363,77.38896655192373,250000.0
G0930,28.706425671868843,77.3890690358777,250000.0
G0931,28.710934912721658,77.38917154335091,250000.0
G0932,28.71544415023167,77.38927407434768,250000.0
G0933,28.71995338439848,77.38937662887226,250000.0
G0934,28.724462615221714,77.38947920692893,250000.0
G0935,28.728971842700986,77.38958180852197,250000.0
G0936,28.733481066835875,77.38968443365566,250000.0
G0937,28.737990287626022,77.38978708233428,250000.0
G0938,28.74249950507103,77.38988975456212,250000.0
G0939,28.7470087191705,77.38999245034347,250000.0
G0940,28.751517929924045,77.39009516968258,250000.0
G0941,28.756027137331277,77.39019791258377,250000.0
G0942,28.760536341391802,77.39030067905134,250000.0
G0943,28.765045542105238,77.39040346908953,250000.0
G0944,28.76955473947118,77.39050628270269,250000.0
G0945,28.774063933489252,77.39060911989506,250000.0
G0946,28.77763667898082,77.3903059816166,135914.0752166703
G0947,28.82513781138085,77.393697951995,23259.4036514897
G0948,28.827817152549624,77.39280963541908,122632.91918603277
G0949,28.63558339969138,77.39208227465147,86483.03049330613
G0950,28.638696449496297,77.3926455630192,250000.0
G0951,28.64320572364588,77.39274793634064,250000.0
G0952,28.647714994457132,77.39285033317168,250000.0
G0953,28.65222426192966,77.3929527535166,250000.0
G0954,28.656733526063057,77.39305519737965,250000.0
G0955,28.661242786856963,77.39315766476513,250000.0
G0956,28.665752044310953,77.39326015567727,250000.0
G0957,28.67026129842466,77.39336267012037,250000.0
G0958,28.67477054919767,77.39346520809868,250000.0
G0959,28.679279796629615,77.39356776961648,250000.0
G0960,28.683789040720086,77.39367035467805,250000.0
G0961,28.688298281468697,77.39377296328763,250000.0
G0962,28.692807518875057,77.39387559544956,250000.0
G0963,28.69731675293878,77.39397825116806,250000.0
G0964,28.701825983659464,77.39408093044744,250000.0
G0965,28.706335211036723,77.39418363329197,250000.0
G0966,28.71084443507017,77.39428635970592,250000.0
G0967,28.715353655759415,77.3943891096936,250000.0
G0968,28.71986287310405,77.39449188325929,250000.0
G0969,28.7243720871037,77.39459468040725,250000.0
G0970,28.728881297757972,77.3946975011418,250000.0
G0971,28.733390505066474,77.3948003454672,250000.0
G0972,28.737899709028817,77.39490321338776,250000.0
G0973,28.742408909644602,77.39500610490778,250000.0
G0974,28.746918106913444,77.39510902003153,250000.0
G0975,28.75142730083496,77.3952119587633,250000.0
G0976,28.75593649140875,77.39531492110741,250000.0
G0977,28.76044567863442,77.39541790706815,250000.0
G0978,28.764954862511583,77.39552091664982,250000.0
G0979,28.769464043039854,77.39562394985671,250000.0
G0980,28.773973220218835,77.39572700669314,250000.0
G0981,28.777353274540634,77.3965092993784,96716.2028552132
G0982,28.802275764823968,77.39746341344193,70792.34693872703
G0983,28.805081227271113,77.39728760220129,149771.287502941
G0984,28.808661679110166,77.39865414890536,18838.207137551195
G0985,28.823922502653964,77.39704116597602,206614.3195198129
G0986,28.82805345242725,77.39699387843967,246586.9620557683
G0987,28.830704448662157,77.39833281160948,23822.98710540832
G0988,28.635729934984532,77.39857433318663,25296.920788632196
G0989,28.63864019674582,77.39774924625263,246026.52771954823
G0990,28.64311530555705,77.39785945033847,250000.0
G0991,28.64762455953276,77.39796206540446,250000.0
G0992,28.65213381016834,77.39806470403438,250000.0
G0993,28.656643057463395,77.3981673662325,250000.0
G0994,28.661152301417534,77.39827005200308,250000.0
G0995,28.665661542030367,77.39837276135043,250000.0
G0996,28.6701707793015,77.3984754942788,250000.0
G0997,28.674680013230553,77.3985782507925,250000.0
G0998,28.679189243817106,77.39868103089577,250000.0
G0999,28.683698471060797,77.39878383459292,250000.0
G1000,28.68820769496122,77.39888666188824,250000.0
G1001,28.692716915517973,77.398989512786,250000.0
G1002,28.697226132730687,77.39909238729048,250000.0
G1003,28.701735346598962,77.399195285406,250000.0
G1004,28.7062445571224,77.39929820713681,250000.0
G1005,28.710753764300605,77.39940115248721,250000.0
G1006,28.715262968133207,77.39950412146153,250000.0
G1007,28.719772168619794,77.39960711406404,250000.0
G1008,28.72428136575998,77.39971013029901,250000.0
G1009,28.72879055955338,77.39981317017076,250000.0
G1010,28.733299749999595,77.39991623368358,250000.0
G1011,28.73780893709824,77.40001932084179,250000.0
G1012,28.74231812084892,77.40012243164969,250000.0
G1013,28.746827301251248,77.40022556611154,250000.0
G1014,28.75133647830482,77.4003287242317,250000.0
G1015,28.75584565200927,77.40043190601443,250000.0
G1016,28.760354822364178,77.40053511146405,250000.0
G1017,28.764863989369175,77.40063834058489,250000.0
G1018,28.769373153023853,77.40074159338123,250000.0
G1019,28.77388231332784,77.4008448698574,250000.0
G1020,28.778058616948993,77.401054995668,211722.04632305756
G1021,28.78068974652194,77.4034215609578,588.5499123177806
G1022,28.79358040889835,77.40359579189368,7019.066760313301
G1023,28.796682267360506,77.40317427373486,68858.09090151865
G1024,28.801093229719168,77.40162517878585,229146.45751675917
G1025,28.805446341603275,77.40156846858797,250000.0
G1026,28.80966163079877,77.40188228006217,213064.63624130137
G1027,28.81536212076301,77.403902341675,15969.515184345459
G1028,28.819183700060844,77.40275132068692,155739.48648527262
G1029,28.823585187784506,77.40205185160687,237877.49137182746
G1030,28.82799197547877,77.40208603616857,250000.0
G1031,28.831994360695795,77.40284502837494,158468.77325953942
G1032,28.835393749725295,77.4039674035673,26790.263125072735
G1033,28.850787613604894,77.40365844737897,128631.2819690447
G1034,28.85455056900187,77.40407961570595,101032.4335038914
G1035,28.859736290655523,77.40513823572257,19760.914749285712
G1036,28.862038007657304,77.40525737164322,2279.714575274438
G1037,28.874043956753873,77.4046991283897,61722.14510242831
G1038,28.876274153017583,77.40407036594529,66862.95560737702
G1039,28.63135651899081,77.4044407940004,14586.98627572476
G1040,28.634163881885424,77.40294387784027,227722.1628980686
G1041,28.638515454445677,77.40286813108969,250000.0
G1042,28.64302469489116,77.40297094077665,250000.0
G1043,28.6475339319955,77.40307377407332,250000.0
G1044,28.652043165758297,77.40317663098396,250000.0
G1045,28.656552396179176,77.40327951151285,250000.0
G1046,28.661061623257726,77.4033824156643,250000.0
G1047,28.665570846993557,77.40348534344255,250000.0
G1048,28.67008006738628,77.40358829485193,250000.0
G1049,28.674589284435505,77.40369126989671,250000.0
G1050,28.679098498140835,77.40379426858118,250000.0
G1051,28.683607708501892,77.40389729090964,250000.0
G1052,28.688116915518265,77.4040003368864,250000.0
G1053,28.692626119189562,77.40410340651572,250000.0
G1054,28.697135319515404,77.40420649980189,250000.0
G1055,28.701644516495392,77.40430961674923,250000.0
G1056,28.706153710129144,77.40441275736205,250000.0
G1057,28.71066290041625,77.40451592164463,250000.0
G1058,28.715172087356333,77.40461910960128,250000.0
G1059,28.71968127094899,77.40472232123629,250000.0
G1060,28.724190451193834,77.40482555655399,250000.0
G1061,28.72869962809048,77.40492881555865,250000.0
G1062,28.733208801638522,77.40503209825461,250000.0
G1063,28.737717971837583,77.40513540464615,250000.0
G1064,28.742227138687262,77.40523873473761,250000.0
G1065,28.746736302187173,77.40534208853329,250000.0
G1066,28.75124546233692,77.40544546603749,250000.0
G1067,28.755754619136123,77.40554886725454,250000.0
G1068,28.760263772584366,77.40565229218875,250000.0
G1069,28.764772922681285,77.40575574084443,250000.0
G1070,28.769282069426474,77.40585921322591,250000.0
G1071,28.77379121281954,77.4059627093375,250000.0
G1072,28.7783003528601,77.40606622918352,250000.0
G1073,28.782554290840793,77.40689988554323,169021.91021228614
G1074,28.787441210455476,77.40704476951264,172941.98539908792
G1075,28.791932427368465,77.40656887560475,229781.7218219422
G1076,28.796336879489417,77.40648054599849,250000.0
G1077,28.800846002761563,77.40658418458158,250000.0
G1078,28.80535512267886,77.40668784692504,250000.0
G1079,28.809864239240902,77.40679153303324,250000.0
G1080,28.814407346286888,77.40703071128131,235362.39890588008
G1081,28.818882462297683,77.40699897656116,250000.0
G1082,28.823391568791653,77.40710273398955,250000.0
G1083,28.827900671928795,77.40720651519997,250000.0
G1084,28.832409771708743,77.40731032019681,250000.0
G1085,28.835771331132086,77.40734532504285,120261.20006599516
G1086,28.847557424907826,77.40881567586956,41775.24689253529
G1087,28.85045174484192,77.40773206562416,249348.71678926158
G1088,28.854955220236867,77.40782970212902,250000.0
G1089,28.859464299865408,77.40793364993546,250000.0
G1090,28.863775838633337,77.4084126614483,208441.57068477062
G1091,28.868694056907863,77.40882657688904,177803.78587036722
G1092,28.872997368833904,77.40825281222365,249289.3852665606
G1093,28.876355175204925,77.40857066503779,119785.26582001375
G1094,28.630744727554525,77.40813738629014,95872.09974935441
G1095,28.63391544122993,77.40787637553393,250000.0
G1096,28.638424668111785,77.40797937974182,250000.0
G1097,28.64293389165148,77.40808240760515,250000.0
G1098,28.647443111848627,77.40818545912822,250000.0
G1099,28.651952328702816,77.40828853431529,250000.0
G1100,28.656461542213666,77.40839163317067,250000.0
G1101,28.660970752380788,77.40849475569867,250000.0
G1102,28.665479959203775,77.40859790190356,250000.0
G1103,28.66998916268225,77.40870107178966,250000.0
G1104,28.67449836281581,77.40880426536124,250000.0
G1105,28.67900755960407,77.40890748262262,250000.0
G1106,28.68351675304664,77.40901072357809,250000.0
G1107,28.688025943143103,77.40911398823198,250000.0
G1108,28.692535129893084,77.40921727658855,250000.0
G1109,28.6970443132962,77.40932058865212,250000.0
G1110,28.701553493352048,77.40942392442702,250000.0
G1111,28.706062670060238,77.40952728391753,250000.0
G1112,28.710571843420368,77.40963066712797,250000.0
G1113,28.71508101343206,77.40973407406265,250000.0
G1114,28.719590180094915,77.40983750472589,250000.0
G1115,28.72409934340854,77.40994095912197,250000.0
G1116,28.728608503372545,77.41004443725525,250000.0
G1117,28.733117659986537,77.41014793913003,250000.0
G1118,28.73762681325013,77.4102514647506,250000.0
G1119,28.742135963162923,77.41035501412134,250000.0
G1120,28.746645109724522,77.4104585872465,250000.0
G1121,28.75115425293454,77.41056218413044,250000.0
G1122,28.75566339279259,77.4106658047775,250000.0
G1123,28.760172529298277,77.41076944919196,250000.0
G1124,28.76468166245121,77.41087311737817,250000.0
G1125,28.76919079225099,77.41097680934048,250000.0
G1126,28.77369991869724,77.41108052508318,250000.0
G1127,28.778209041789545,77.41118426461061,250000.0
G1128,28.782718161527537,77.41128802792713,250000.0
G1129,28.787227277910816,77.41139181503704,250000.0
G1130,28.79173639093899,77.41149562594468,250000.0
G1131,28.79624550061166,77.4115994606544,250000.0
G1132,28.800754606928464,77.41170331917053,250000.0
G1133,28.80526370988897,77.4118072014974,250000.0
G1134,28.80977280949281,77.41191110763938,250000.0
G1135,28.81428190573958,77.41201503760077,250000.0
G1136,28.818790998628916,77.41211899138594,250000.0
G1137,28.823300088160405,77.41222296899923,250000.0
G1138,28.82780917433366,77.41232697044498,250000.0
G1139,28.832318257148273,77.41243099572756,250000.0
G1140,28.836368268399855,77.4129407511584,183706.3289756751
G1141,28.841757108020474,77.41413055773451,90701.95807530945
G1142,28.845978258046735,77.41296192769245,225894.66810090988
G1143,28.850354554812714,77.41284733531296,250000.0
G1144,28.854863620828358,77.41295147984485,250000.0
G1145,28.859372683483016,77.41305564823966,250000.0
G1146,28.86388174277632,77.41315984050176,250000.0
G1147,28.868390798707882,77.41326405663553,250000.0
G1148,28.872899851277303,77.41336829664527,250000.0
G1149,28.8768593193065,77.4136015427742,187618.16532286504
G1150,28.630581052747864,77.41292248402036,108489.13840793901
G1151,28.633824479301555,77.4129873824086,250000.0
G1152,28.638333689243208,77.41309060473853,250000.0
G1153,28.64284289584129,77.41319385077392,250000.0
G1154,28.64735209909541,77.41329712051908,250000.0
G1155,28.651861299005166,77.41340041397831,250000.0
G1156,28.656370495570165,77.41350373115588,250000.0
G1157,28.66087968879002,77.41360707205615,250000.0
G1158,28.66538887866433,77.41371043668339,250000.0
G1159,28.669898065192708,77.41381382504188,250000.0
G1160,28.674407248374763,77.41391723713598,250000.0
G1161,28.67891642821009,77.41402067296997,250000.0
G1162,28.683425604698318,77.41412413254815,250000.0
G1163,28.68793477783903,77.41422761587485,250000.0
G1164,28.69244394763184,77.41433112295438,250000.0
G1165,28.696953114076365,77.41443465379105,250000.0
G1166,28.70146227717221,77.41453820838917,250000.0
G1167,28.705971436918972,77.41464178675308,250000.0
G1168,28.71048059331626,77.41474538888707,250000.0
G1169,28.71498974636369,77.41484901479546,250000.0
G1170,28.719498896060866,77.4149526644826,250000.0
G1171,28.724008042407394,77.41505633795279,250000.0
G1172,28.72851718540288,77.41516003521036,250000.0
G1173,28.73302632504694,77.41526375625962,250000.0
G1174,28.737535461339167,77.41536750110494,250000.0
G1175,28.74204459427918,77.41547126975058,250000.0
G1176,28.746553723866576,77.41557506220094,250000.0
G1177,28.751062850100976,77.4156788784603,250000.0
G1178,28.755571972981986,77.41578271853302,250000.0
G1179,28.7600810925092,77.41588658242343,250000.0
G1180,28.764590208682247,77.41599047013585,250000.0
G1181,28.76909932150071,77.41609438167465,250000.0
G1182,28.773608430964227,77.41619831704412,250000.0
G1183,28.778117537072376,77.41630227624864,250000.0
G1184,28.78262663982478,77.41640625929253,250000.0
G1185,28.78713573922105,77.41651026618015,250000.0
G1186,28.79164483526079,77.41661429691581,250000.0
G1187,28.79615392794361,77.41671835150389,250000.0
G1188,28.800663017269116,77.41682242994874,250000.0
G1189,28.805172103236927,77.41692653225466,250000.0
G1190,28.80968118584662,77.41703065842607,250000.0
G1191,28.81419026509784,77.41713480846725,250000.0
G1192,28.81869934099017,77.41723898238261,250000.0
G1193,28.82320841352324,77.41734318017646,250000.0
G1194,28.827717482696645,77.41744740185318,250000.0
G1195,28.83222654850998,77.41755164741713,250000.0
G1196,28.83673561096289,77.41765591687265,250000.0
G1197,28.841244670054955,77.41776021022412,250000.0
G1198,28.845753725785798,77.41786452747588,250000.0
G1199,28.85026277815502,77.4179688686323,250000.0
G1200,28.854771827162242,77.41807323369775,250000.0
G1201,28.859280872807055,77.4181776226766,250000.0
G1202,28.863789915089065,77.41828203557318,250000.0
G1203,28.8682989540079,77.4183864723919,250000.0
G1204,28.87280798956317,77.41849093313712,250000.0
G1205,28.877273070791983,77.41863572624928,244896.7692133862
G1206,28.881129961246657,77.4203931860712,65204.50980788272
G1207,28.88647251843618,77.42110877161296,11010.061586462785
G1208,28.6265201042491,77.41977458022589,14519.287075501168
G1209,28.629458499308324,77.41823197157065,217451.46188644692
G1210,28.633733324877593,77.41809836558208,250000.0
G1211,28.63824251784322,77.41820180602976,250000.0
G1212,28.642751707463876,77.41830527023292,250000.0
G1213,28.64726089373914,77.41840875819588,250000.0
G1214,28.651770076668626,77.41851226992296,250000.0
G1215,28.65627925625194,77.41861580541844,250000.0
G1216,28.6607884324887,77.41871936468665,250000.0
G1217,28.665297605378484,77.41882294773191,250000.0
G1218,28.66980677492093,77.41892655455854,250000.0
G1219,28.674315941115633,77.41903018517083,250000.0
G1220,28.678825103962186,77.4191338395731,250000.0
G1221,28.683334263460228,77.41923751776969,250000.0
G1222,28.68784341960933,77.41934121976492,250000.0
G1223,28.692352572409117,77.41944494556307,250000.0
G1224,28.696861721859193,77.41954869516852,250000.0
G1225,28.701370867959163,77.41965246858557,250000.0
G1226,28.70588001070863,77.41975626581855,250000.0
G1227,28.71038915010722,77.41986008687176,250000.0
G1228,28.714898286154515,77.41996393174956,250000.0
G1229,28.71940741885014,77.42006780045627,250000.0
G1230,28.72391654819368,77.42017169299623,250000.0
G1231,28.728425674184777,77.42027560937376,250000.0
G1232,28.732934796823002,77.42037954959319,250000.0
G1233,28.737443916107992,77.4204835136589,250000.0
G1234,28.741953032039337,77.42058750157517,250000.0
G1235,28.746462144616647,77.42069151334636,250000.0
G1236,28.75097125383953,77.42079554897681,250000.0
G1237,28.755480359707594,77.42089960847088,250000.0
G1238,28.75998946222045,77.42100369183288,250000.0
G1239,28.764498561377696,77.42110779906717,250000.0
G1240,28.769007657178946,77.42121193017812,250000.0
G1241,28.77351674962381,77.42131608517003,250000.0
G1242,28.778025838711887,77.42142026404728,250000.0
G1243,28.782534924442796,77.4215244668142,250000.0
G1244,28.78704400681614,77.42162869347518,250000.0
G1245,28.791553085831524,77.42173294403455,250000.0
G1246,28.796062161488564,77.42183721849665,250000.0
G1247,28.800571233786858,77.42194151686583,250000.0
G1248,28.805080302726015,77.42204583914649,250000.0
G1249,28.80958936830564,77.42215018534296,250000.0
G1250,28.814098430525355,77.42225455545959,250000.0
G1251,28.818607489384764,77.42235894950076,250000.0
G1252,28.82311654488346,77.42246336747083,250000.0
G1253,28.827625597021086,77.42256780937416,250000.0
G1254,28.832134645797197,77.42267227521512,250000.0
G1255,28.83664369121144,77.42277676499809,250000.0
G1256,28.84115273326342,77.42288127872742,250000.0
G1257,28.845661771952738,77.42298581640746,250000.0
G1258,28.85017080727901,77.42309037804262,250000.0
G1259,28.854679839241832,77.42319496363726,250000.0
G1260,28.85918886784082,77.42329957319576,250000.0
G1261,28.86369789307558,77.42340420672247,250000.0
G1262,28.868206914945734,77.4235088642218,250000.0
G1263,28.872715933450873,77.42361354569812,250000.0
G1264,28.8772249485906,77.42371825115579,250000.0
G1265,28.881733960364553,77.42382298059921,250000.0
G1266,28.88623695993703,77.423960230906,246698.131934026
G1267,28.889554179593922,77.4247028402006,95552.47552694877
G1268,28.626044557119698,77.42303561635627,91803.63964131504
G1269,28.62913279866153,77.42310569024448,250000.0
G1270,28.633641977961336,77.4232093250044,250000.0
G1271,28.63815115391513,77.42331298356551,250000.0
G1272,28.642660326522513,77.42341666593212,250000.0
G1273,28.647169495783103,77.42352037210858,250000.0
G1274,28.651678661696494,77.42362410209918,250000.0
G1275,28.656187824262293,77.42372785590825,250000.0
G1276,28.66069698348011,77.42383163354012,250000.0
G1277,28.665206139349547,77.4239354349991,250000.0
G1278,28.66971529187021,77.4240392602895,250000.0
G1279,28.67422444104172,77.42414310941568,250000.0
G1280,28.678733586863668,77.42424698238193,250000.0
G1281,28.683242729335657,77.42435087919259,250000.0
G1282,28.687751868457298,77.424454799852,250000.0
G1283,28.692261004228197,77.4245587443645,250000.0
G1284,28.69677013664797,77.4246627127344,250000.0
G1285,28.701279265716213,77.42476670496603,250000.0
G1286,28.70578839143253,77.42487072106374,250000.0
G1287,28.710297513796537,77.42497476103188,250000.0
G1288,28.71480663280784,77.42507882487475,250000.0
G1289,28.71931574846603,77.4251829125967,250000.0
G1290,28.723824860770726,77.42528702420209,250000.0
G1291,28.728333969721543,77.42539115969525,250000.0
G1292,28.73284307531807,77.42549531908053,250000.0
G1293,28.737352177559924,77.42559950236227,250000.0
G1294,28.741861276446713,77.42570370954482,250000.0
G1295,28.746370371978035,77.42580794063251,250000.0
G1296,28.75087946415351,77.4259121956297,250000.0
G1297,28.75538855297274,77.42601647454077,250000.0
G1298,28.759897638435316,77.42612077737004,250000.0
G1299,28.764406720540876,77.42622510412185,250000.0
G1300,28.768915799289005,77.4263294548006,250000.0
G1301,28.77342487467931,77.42643382941061,250000.0
G1302,28.7779339467114,77.42653822795624,250000.0
G1303,28.782443015384896,77.42664265044186,250000.0
G1304,28.7869520806994,77.42674709687184,250000.0
G1305,28.791461142654505,77.42685156725052,250000.0
G1306,28.79597020124983,77.42695606158229,250000.0
G1307,28.80047925648498,77.42706057987148,250000.0
G1308,28.80498830835958,77.42716512212249,250000.0
G1309,28.8094973568732,77.42726968833968,250000.0
G1310,28.814006402025473,77.42737427852738,250000.0
G1311,28.818515443816008,77.42747889269002,250000.0
G1312,28.823024482244413,77.42758353083195,250000.0
G1313,28.827533517310282,77.42768819295752,250000.0
G1314,28.832042549013217,77.42779287907113,250000.0
G1315,28.83655157735286,77.42789758917715,250000.0
G1316,28.841060602328806,77.42800232327997,250000.0
G1317,28.845569623940637,77.42810708138394,250000.0
G1318,28.85007864218799,77.42821186349346,250000.0
G1319,28.854587657070468,77.42831666961291,250000.0
G1320,28.859096668587668,77.42842149974669,250000.0
G1321,28.863605676739194,77.42852635389916,250000.0
G1322,28.868114681524688,77.42863123207471,250000.0
G1323,28.872623682943722,77.42873613427773,250000.0
G1324,28.877132680995917,77.42884106051262,250000.0
G1325,28.881641675680882,77.42894601078378,250000.0
G1326,28.886150666998226,77.42905098509556,250000.0
G1327,28.890597333447296,77.42924437772744,240418.43945881602
G1328,28.895007697968722,77.43030382043513,144141.1942091926
G1329,28.89942411605922,77.43090202226763,96672.37278079028
G1330,28.903038482486043,77.43143727437501,31354.084562010532
G1331,28.62583381999037,77.4284186666928,100677.10725948698
G1332,28.62904127630251,77.42821640780649,250000.0
G1333,28.63355043855607,77.4283202606255,250000.0
G1334,28.638059597462206,77.42842413729574,250000.0
G1335,28.642568753020516,77.42852803782151,250000.0
G1336,28.6470779052306,77.42863196220712,250000.0
G1337,28.651587054092065,77.42873591045695,250000.0
G1338,28.656096199604526,77.42883988257529,250000.0
G1339,28.660605341767578,77.42894387856647,250000.0
G1340,28.66511448058082,77.42904789843485,250000.0
G1341,28.66962361604387,77.42915194218472,250000.0
G1342,28.67413274815633,77.42925600982043,250000.0
G1343,28.67864187691781,77.42936010134635,250000.0
G1344,28.683151002327918,77.42946421676676,250000.0
G1345,28.687660124386245,77.42956835608604,250000.0
G1346,28.69216924309241,77.42967251930853,250000.0
G1347,28.696678358446015,77.42977670643853,250000.0
G1348,28.701187470446666,77.42988091748043,250000.0
G1349,28.705696579093967,77.42998515243853,250000.0
G1350,28.710205684387525,77.43008941131723,250000.0
G1351,28.714714786326958,77.43019369412082,250000.0
G1352,28.71922388491185,77.4302980008537,250000.0
G1353,28.723732980141822,77.43040233152018,250000.0
G1354,28.72824207201648,77.43050668612463,250000.0
G1355,28.732751160535418,77.4306110646714,250000.0
G1356,28.737260245698266,77.43071546716484,250000.0
G1357,28.741769327504606,77.43081989360931,250000.0
G1358,28.74627840595406,77.43092434400916,250000.0
G1359,28.750787481046224,77.43102881836877,250000.0
G1360,28.75529655278072,77.43113331669247,250000.0
G1361,28.759805621157135,77.43123783898463,250000.0
G1362,28.764314686175094,77.43134238524964,250000.0
G1363,28.768823747834187,77.43144695549181,250000.0
G1364,28.773332806134036,77.43155154971555,250000.0
G1365,28.777841861074233,77.43165616792521,250000.0
G1366,28.782350912654397,77.43176081012517,250000.0
G1367,28.786859960874132,77.43186547631979,250000.0
G1368,28.79136900573305,77.43197016651344,250000.0
G1369,28.795878047230747,77.43207488071049,250000.0
G1370,28.800387085366832,77.43217961891533,250000.0
G1371,28.80489612014092,77.43228438113232,250000.0
G1372,28.809405151552607,77.43238916736584,250000.0
G1373,28.813914179601515,77.43249397762028,250000.0
G1374,28.818423204287235,77.43259881190001,250000.0
G1375,28.822932225609392,77.43270367020939,250000.0
G1376,28.82744124356758,77.43280855255283,250000.0
G1377,28.831950258161406,77.43291345893472,250000.0
G1378,28.836459269390488,77.43301838935943,250000.0
G1379,28.840968277254426,77.43312334383134,250000.0
G1380,28.845477281752828,77.43322832235488,250000.0
G1381,28.849986282885304,77.43333332493438,250000.0
G1382,28.854495280651463,77.43343835157427,250000.0
G1383,28.859004275050907,77.43354340227893,250000.0
G1384,28.86351326608325,77.43364847705276,250000.0
G1385,28.868022253748094,77.43375357590014,250000.0
G1386,28.87253123804506,77.4338586988255,250000.0
G1387,28.877040218973733,77.4339638458332,250000.0
G1388,28.88154919653374,77.43406901692768,250000.0
G1389,28.886058170724688,77.4341742121133,250000.0
G1390,28.890567141546178,77.43427943139449,250000.0
G1391,28.895076108997817,77.43438467477564,250000.0
G1392,28.89958507307922,77.43448994226118,250000.0
G1393,28.904018429196597,77.43468177840064,240040.0649306179
G1394,28.90834256725907,77.43586230339359,131590.83401339917
G1395,28.91234365139308,77.43671345142262,47202.36813319611
G1396,28.62482385821749,77.43352593405542,197334.60201727736
G1397,28.6289495614936,77.4333271015216,250000.0
G1398,28.633458706665113,77.4334311723954,250000.0
G1399,28.637967848487765,77.43353526717043,250000.0
G1400,28.642476986961178,77.43363938585101,250000.0
G1401,28.646986122084936,77.43374352844148,250000.0
G1402,28.651495253858645,77.4338476949462,250000.0
G1403,28.656004382281928,77.43395188536947,250000.0
G1404,28.660513507354377,77.43405609971566,250000.0
G1405,28.66502262907559,77.43416033798908,250000.0
G1406,28.66953174744519,77.43426460019408,250000.0
G1407,28.674040862462775,77.43436888633502,250000.0
G1408,28.678549974127947,77.43447319641623,250000.0
G1409,28.683059082440316,77.43457753044207,250000.0
G1410,28.687568187399478,77.43468188841688,250000.0
G1411,28.69207728900505,77.434786270345,250000.0
G1412,28.696586387256637,77.43489067623078,250000.0
G1413,28.70109548215384,77.43499510607859,250000.0
G1414,28.705604573696263,77.43509955989276,250000.0
G1415,28.710113661883508,77.43520403767766,250000.0
G1416,28.714622746715197,77.43530853943764,250000.0
G1417,28.719131828190918,77.43541306517709,250000.0
G1418,28.723640906310287,77.4355176149003,250000.0
G1419,28.728149981072914,77.43562218861169,250000.0
G1420,28.732659052478393,77.4357267863156,250000.0
G1421,28.73716812052634,77.43583140801638,250000.0
G1422,28.741677185216354,77.43593605371842,250000.0
G1423,28.746186246548046,77.43604072342607,250000.0
G1424,28.750695304521017,77.4361454171437,250000.0
G1425,28.755204359134876,77.43625013487569,250000.0
G1426,28.759713410389224,77.43635487662641,250000.0
G1427,28.764222458283683,77.4364596424002,250000.0
G1428,28.76873150281784,77.43656443220146,250000.0
G1429,28.773240543991328,77.43666924603457,250000.0
G1430,28.777749581803718,77.4367740839039,250000.0
G1431,28.782258616254637,77.43687894581382,250000.0
G1432,28.786767647343694,77.4369838317687,250000.0
G1433,28.791276675070495,77.43708874177294,250000.0
G1434,28.79578569943464,77.43719367583093,250000.0
G1435,28.80029472043573,77.43729863394702,250000.0
G1436,28.804803738073392,77.43740361612562,250000.0
G1437,28.80931275234721,77.4375086223711,250000.0
G1438,28.8138217632568,77.43761365268787,250000.0
G1439,28.818330770801794,77.4377187070803,250000.0
G1440,28.82283977498176,77.43782378555278,250000.0
G1441,28.82734877579632,77.43792888810971,250000.0
G1442,28.83185777324507,77.43803401475549,250000.0
G1443,28.836366767327647,77.4381391654945,250000.0
G1444,28.840875758043644,77.43824434033114,250000.0
G1445,28.84538474539265,77.43834953926982,250000.0
G1446,28.849893729374287,77.43845476231492,250000.0
G1447,28.854402709988175,77.43856000947083,250000.0
G1448,28.858911687233906,77.438665280742,250000.0
G1449,28.86342066111108,77.43877057613278,250000.0
G1450,28.867929631619322,77.43887589564763,250000.0
G1451,28.87243859875823,77.4389812392909,250000.0
G1452,28.876947562527423,77.43908660706703,250000.0
G1453,28.881456522926488,77.43919199898042,250000.0
G1454,28.885965479955043,77.43929741503548,250000.0
G1455,28.890474433612706,77.43940285523664,250000.0
G1456,28.894983383899067,77.43950831958828,250000.0
G1457,28.899492330813747,77.43961380809483,250000.0
G1458,28.904001274356347,77.43971932076072,250000.0
G1459,28.908510214526473,77.43982485759035,250000.0
G1460,28.91301915132375,77.43993041858816,250000.0
G1461,28.916310714512598,77.44082005211743,86430.43087609751
G1462,28.92217790388744,77.44182921279064,79508.9803298213
G1463,28.92505290039088,77.44191534236863,28408.377991406047
G1464,28.624706033818505,77.4383842209551,208309.52738120526
G1465,28.628857654238114,77.4384377713398,250000.0
